,SG_UF,NR_ZONA,NR_LOCAL_VOTACAO,2009,2010,2011,2013,2015,2020,SY_MODELOS_DISTINTOS
15731,CE,121,1694,0,0,4,0,0,0,1
15732,CE,121,1716,0,0,4,0,0,0,1
15733,CE,121,1740,0,0,24,0,0,0,1
15734,CE,121,1775,0,0,4,0,0,0,1
15735,CE,121,1783,0,0,12,0,0,0,1
15736,CE,121,1791,0,0,4,0,0,0,1
15737,CE,121,1805,0,0,4,0,0,0,1
15738,CE,121,1813,0,0,24,0,0,0,1
15739,CE,121,1821,0,0,24,0,0,0,1
15740,CE,121,1830,0,0,8,0,0,0,1
15741,CE,121,1848,0,0,20,0,0,0,1
15742,CE,121,1864,0,0,3,0,0,0,1
15743,CE,122,1015,0,0,0,0,0,40,1
15744,CE,122,1023,0,0,0,0,0,48,1
15745,CE,122,1031,0,0,0,0,0,16,1
15746,CE,122,1040,0,0,0,0,0,32,1
15747,CE,122,1058,0,0,0,0,0,38,1
15748,CE,122,1066,0,0,0,0,0,28,1
15749,CE,122,1074,0,0,0,0,0,20,1
15750,CE,122,1082,0,0,0,0,0,16,1
15751,CE,122,1090,0,0,0,0,0,20,1
15752,CE,122,1104,0,0,0,0,0,28,1
15753,CE,122,1112,0,0,0,0,0,40,1
15754,CE,122,1120,0,0,0,0,0,23,1
15755,CE,122,1139,0,0,0,0,0,40,1
15756,CE,122,1147,0,0,0,0,0,16,1
15757,CE,122,1155,0,0,0,0,0,23,1
15758,CE,122,1163,0,0,0,0,0,43,1
15759,CE,122,1171,0,0,0,0,0,12,1
15760,CE,122,1198,0,0,0,0,0,23,1
15761,CE,122,1201,0,0,0,0,0,3,1
15762,CE,122,1210,0,0,0,0,0,16,1
15763,CE,122,1228,0,0,0,0,0,31,1
15764,CE,122,1236,0,0,0,0,0,31,1
15765,CE,122,1244,0,0,0,0,0,20,1
15766,CE,122,1252,0,0,0,0,0,7,1
15767,CE,122,1260,0,0,0,0,0,28,1
15768,CE,122,1279,0,0,0,0,0,16,1
15769,CE,122,1295,0,0,0,0,0,40,1
15770,CE,122,1309,0,0,0,0,0,44,1
15771,CE,122,1317,0,0,0,0,0,16,1
15772,CE,122,1325,0,0,0,0,0,23,1
15773,CE,122,1333,0,0,0,0,0,16,1
15774,CE,122,1341,0,0,0,0,0,32,1
15775,CE,122,1350,0,0,0,0,0,32,1
15776,CE,122,1368,0,0,0,0,0,8,1
15777,CE,122,1384,0,0,0,0,0,8,1
15778,CE,122,1392,0,0,0,0,0,23,1
15779,CE,122,1406,0,0,0,0,0,39,1
15780,CE,122,1414,0,0,0,0,0,20,1
15781,CE,122,1422,0,0,0,0,0,36,1
15782,CE,122,1430,0,0,0,0,0,16,1
15783,CE,122,1449,0,0,0,0,0,20,1
15784,CE,122,1465,0,0,0,0,0,4,1
15785,CE,122,1473,0,0,0,0,0,11,1
15786,CE,123,1015,0,0,0,0,0,44,1
15787,CE,123,1023,0,0,0,0,0,52,1
15788,CE,123,1031,0,0,0,0,0,64,1
15789,CE,123,1040,0,0,0,0,0,60,1
15790,CE,123,1058,0,0,0,0,0,72,1
15791,CE,123,1066,0,0,0,0,0,95,1
15792,CE,123,1074,0,0,0,0,0,54,1
15793,CE,123,1082,0,0,0,0,0,35,1
15794,CE,123,1090,0,0,0,0,0,54,1
15795,CE,123,1104,0,0,0,0,0,16,1
15796,CE,123,1112,0,0,0,0,0,36,1
15797,CE,123,1120,0,0,0,0,0,28,1
15798,CE,123,1139,0,0,0,0,0,12,1
15799,CE,123,1147,0,0,0,0,0,20,1
15800,CE,123,1155,0,0,0,0,0,28,1
15801,CE,123,1163,0,0,0,0,0,52,1
15802,CE,123,1171,0,0,0,0,0,36,1
15803,CE,123,1180,0,0,0,0,0,56,1
15804,CE,123,1198,0,0,0,0,0,71,1
15805,CE,123,1201,0,0,0,0,0,56,1
15806,CE,123,1210,0,0,0,0,0,12,1
15807,CE,123,1228,0,0,0,0,0,15,1
15808,CE,123,1236,0,0,0,0,0,43,1
15809,CE,123,1252,0,0,0,0,0,24,1
15810,CE,123,1260,0,0,0,0,0,18,1
15811,CE,123,1279,0,0,0,0,0,20,1
15812,CE,123,1287,0,0,0,0,0,8,1
15813,CE,123,1295,0,0,0,0,0,15,1
15814,DF,1,1015,0,0,0,0,0,28,1
15815,DF,1,1023,0,0,0,0,0,48,1
15816,DF,1,1139,0,0,0,0,0,36,1
15817,DF,1,1163,0,0,0,0,0,28,1
15818,DF,1,1198,0,0,0,0,0,28,1
15819,DF,1,1236,0,0,0,0,0,52,1
15820,DF,1,1244,0,0,0,0,0,38,1
15821,DF,1,1287,0,0,0,0,0,36,1
15822,DF,1,1309,0,0,0,0,0,32,1
15823,DF,1,1333,0,0,0,0,0,23,1
15824,DF,1,1341,0,0,0,0,0,48,1
15825,DF,1,1376,0,0,0,0,0,52,1
15826,DF,1,1384,0,0,0,0,0,68,1
15827,DF,1,1422,0,0,0,0,0,76,1
15828,DF,1,1457,0,0,0,0,0,24,1
15829,DF,1,1899,0,0,0,0,0,76,1
15830,DF,1,1902,0,0,0,0,0,60,1
15831,DF,1,1961,0,0,0,0,0,48,1
15832,DF,1,2003,0,0,0,0,0,32,1
15833,DF,1,2020,0,0,0,0,0,26,1
15834,DF,1,2046,0,0,0,0,0,32,1
15835,DF,1,2097,0,0,0,0,0,20,1
15836,DF,1,2100,0,0,0,0,0,28,1
15837,DF,1,2143,0,0,0,0,0,28,1
15838,DF,1,2151,0,0,0,0,0,59,1
15839,DF,1,2208,0,0,0,0,0,40,1
15840,DF,2,1015,0,0,0,0,0,47,1
15841,DF,2,1023,0,0,0,0,0,52,1
15842,DF,2,1228,0,0,0,0,0,48,1
15843,DF,2,1236,0,0,0,0,0,55,1
15844,DF,2,1252,0,0,0,0,0,32,1
15845,DF,2,1317,0,0,0,0,0,12,1
15846,DF,2,1333,0,0,0,0,0,52,1
15847,DF,2,1341,0,0,0,0,0,44,1
15848,DF,2,1350,0,0,0,0,0,52,1
15849,DF,2,1368,0,0,0,0,0,40,1
15850,DF,2,1430,0,0,0,0,0,48,1
15851,DF,2,1449,0,0,0,0,0,44,1
15852,DF,2,1457,0,0,0,0,0,68,1
15853,DF,2,1465,0,0,0,0,0,64,1
15854,DF,2,1473,0,0,0,0,0,24,1
15855,DF,2,1481,0,0,0,0,0,76,1
15856,DF,2,1490,0,0,0,0,0,44,1
15857,DF,2,1511,0,0,0,0,0,48,1
15858,DF,2,1520,0,0,0,0,0,16,1
15859,DF,2,1538,0,0,0,0,0,64,1
15860,DF,2,1546,0,0,0,0,0,24,1
15861,DF,2,1554,0,0,0,0,0,20,1
15862,DF,2,1562,0,0,0,0,0,28,1
15863,DF,2,1589,0,0,0,0,0,20,1
15864,DF,2,1597,0,0,0,0,0,56,1
15865,DF,2,1600,0,0,0,0,0,56,1
15866,DF,2,1619,0,0,0,0,0,72,1
15867,DF,2,1627,0,0,0,0,0,8,1
15868,DF,2,1635,0,0,0,0,0,8,1
15869,DF,2,1643,0,0,0,0,0,8,1
15870,DF,2,1678,0,0,0,0,0,32,1
15871,DF,3,1333,0,0,0,0,0,80,1
15872,DF,3,1341,0,0,0,0,0,36,1
15873,DF,3,1350,0,0,0,0,0,32,1
15874,DF,3,1376,0,0,0,0,0,78,1
15875,DF,3,1384,0,0,0,0,0,56,1
15876,DF,3,1392,0,0,0,0,0,56,1
15877,DF,3,1406,0,0,0,0,0,68,1
15878,DF,3,1414,0,0,0,0,0,24,1
15879,DF,3,1422,0,0,0,0,0,40,1
15880,DF,3,1430,0,0,0,0,0,40,1
15881,DF,3,1449,0,0,0,0,0,67,1
15882,DF,3,1457,0,0,0,0,0,60,1
15883,DF,3,1465,0,0,0,0,0,52,1
15884,DF,3,1473,0,0,0,0,0,64,1
15885,DF,3,1520,0,0,0,0,0,36,1
15886,DF,3,1570,0,0,0,0,0,44,1
15887,DF,3,1635,0,0,0,0,0,19,1
15888,DF,3,1643,0,0,0,0,0,32,1
15889,DF,3,1651,0,0,0,0,0,16,1
15890,DF,3,1660,0,0,0,0,0,28,1
15891,DF,4,1139,0,0,0,60,0,0,1
15892,DF,4,1147,0,4,0,68,0,0,2
15893,DF,4,1163,0,4,0,60,0,0,2
15894,DF,4,1180,0,4,0,64,4,0,3
15895,DF,4,1252,0,4,0,63,0,0,2
15896,DF,4,1457,0,8,0,64,0,0,2
15897,DF,4,1490,0,4,0,48,0,0,2
15898,DF,4,1503,0,4,0,56,0,0,2
15899,DF,4,1511,0,12,0,48,0,0,2
15900,DF,4,1520,0,4,0,52,0,0,2
15901,DF,4,1554,0,4,0,44,0,0,2
15902,DF,4,1562,0,16,0,52,0,0,2
15903,DF,4,1570,0,8,0,40,0,0,2
15904,DF,4,1589,0,8,0,32,0,0,2
15905,DF,4,1597,0,4,0,19,0,0,2
15906,DF,4,1619,0,8,0,52,0,0,2
15907,DF,4,1627,0,8,0,52,0,0,2
15908,DF,4,1635,0,0,0,47,0,0,1
15909,DF,4,1651,0,12,0,24,0,0,2
15910,DF,4,1660,0,0,0,59,0,0,1
15911,DF,4,1678,0,0,0,2,0,0,1
15912,DF,5,1023,0,0,0,0,44,0,1
15913,DF,5,1058,0,4,0,0,72,0,2
15914,DF,5,1066,0,4,0,0,84,0,2
15915,DF,5,1074,0,0,0,0,72,0,1
15916,DF,5,1082,0,0,0,0,52,0,1
15917,DF,5,1104,0,0,0,0,54,0,1
15918,DF,5,1112,0,0,0,0,68,0,1
15919,DF,5,1139,0,8,0,0,64,0,2
15920,DF,5,1163,0,4,0,0,20,0,2
15921,DF,5,1171,0,0,0,0,72,0,1
15922,DF,5,1309,0,0,0,0,4,0,1
15923,DF,5,1317,0,0,0,0,4,0,1
15924,DF,5,1341,0,0,0,0,36,0,1
15925,DF,5,1350,0,0,0,0,20,0,1
15926,DF,5,1368,0,0,0,0,12,0,1
15927,DF,5,1406,0,0,0,0,35,0,1
15928,DF,5,1422,0,0,0,0,32,0,1
15929,DF,5,1430,0,3,0,0,28,0,2
15930,DF,5,1473,0,0,0,0,32,0,1
15931,DF,5,1481,0,0,0,0,28,0,1
15932,DF,5,1490,0,0,0,0,16,0,1
15933,DF,5,1503,0,8,0,0,56,0,2
15934,DF,5,1511,0,0,0,0,36,0,1
15935,DF,5,1520,0,0,0,0,32,0,1
15936,DF,5,1538,0,0,0,0,59,0,1
15937,DF,5,1546,0,0,0,0,24,0,1
15938,DF,5,1554,0,0,0,0,52,0,1
15939,DF,5,1597,0,0,0,0,4,0,1
15940,DF,5,1600,0,0,0,4,24,0,2
15941,DF,5,1619,0,0,0,0,32,0,1
15942,DF,5,1627,0,0,0,0,12,0,1
15943,DF,5,1635,0,0,0,0,28,0,1
15944,DF,5,1643,0,0,0,0,24,0,1
15945,DF,5,1651,0,4,0,0,24,0,2
15946,DF,5,1660,0,3,0,0,46,0,2
15947,DF,5,1686,0,0,0,0,16,0,1
15948,DF,5,1694,0,0,0,0,8,0,1
15949,DF,5,1716,0,0,0,0,40,0,1
15950,DF,5,1732,0,4,0,0,20,0,2
15951,DF,5,1740,0,0,0,0,11,0,1
15952,DF,5,1759,0,0,0,0,48,0,1
15953,DF,5,1767,0,0,0,0,28,0,1
15954,DF,5,1775,0,4,0,0,35,0,2
15955,DF,5,1783,0,0,0,0,16,0,1
15956,DF,5,1805,0,0,0,0,20,0,1
15957,DF,5,1813,0,0,0,0,8,0,1
15958,DF,5,1821,0,0,0,0,11,0,1
15959,DF,6,1015,0,0,0,0,44,0,1
15960,DF,6,1031,0,4,0,0,40,0,2
15961,DF,6,1058,0,0,0,0,44,0,1
15962,DF,6,1066,0,0,0,0,48,0,1
15963,DF,6,1074,0,0,0,0,40,0,1
15964,DF,6,1082,0,4,0,0,52,0,2
15965,DF,6,1120,0,0,0,0,31,0,1
15966,DF,6,1139,0,0,0,0,63,0,1
15967,DF,6,1171,0,0,0,0,7,0,1
15968,DF,6,1201,0,0,0,0,44,0,1
15969,DF,6,1210,0,0,0,0,8,0,1
15970,DF,6,1228,0,0,0,0,20,0,1
15971,DF,6,1252,0,0,0,0,11,0,1
15972,DF,6,1279,0,0,0,0,8,0,1
15973,DF,6,1287,0,0,0,0,20,0,1
15974,DF,6,1295,0,0,0,0,19,0,1
15975,DF,6,1325,0,4,0,0,40,0,2
15976,DF,6,1376,0,0,0,0,52,0,1
15977,DF,6,1406,0,0,0,0,47,0,1
15978,DF,6,1422,0,0,0,0,32,0,1
15979,DF,6,1481,0,0,0,0,11,0,1
15980,DF,6,1490,0,0,0,0,8,0,1
15981,DF,6,1520,0,0,0,0,36,0,1
15982,DF,6,1546,0,0,0,0,23,0,1
15983,DF,6,1554,0,0,0,0,43,0,1
15984,DF,6,1562,0,0,0,0,20,0,1
15985,DF,6,1570,0,0,0,0,56,0,1
15986,DF,6,1589,0,4,0,0,32,0,2
15987,DF,6,1597,0,0,0,0,40,0,1
15988,DF,6,1600,0,0,0,0,27,0,1
15989,DF,6,1619,0,0,0,0,16,0,1
15990,DF,6,1635,0,12,0,0,28,0,2
15991,DF,6,1643,0,0,0,0,27,0,1
15992,DF,6,1651,0,0,0,0,44,0,1
15993,DF,6,1660,0,0,0,0,8,0,1
15994,DF,6,1678,0,4,0,0,44,0,2
15995,DF,6,1686,0,0,0,0,12,0,1
15996,DF,6,1694,0,0,0,0,12,0,1
15997,DF,6,1716,0,4,0,0,40,0,2
15998,DF,6,1759,0,0,0,0,20,0,1
15999,DF,6,1813,0,0,0,0,43,0,1
16000,DF,6,1821,0,0,0,0,8,0,1
16001,DF,6,1856,0,0,0,0,40,0,1
16002,DF,6,1864,0,8,0,0,44,0,2
16003,DF,6,1872,0,4,0,0,52,0,2
16004,DF,6,1880,0,0,0,0,60,0,1
16005,DF,6,1899,0,0,0,0,59,0,1
16006,DF,6,1910,0,4,0,0,47,0,2
16007,DF,6,1929,0,0,0,4,31,0,2
16008,DF,6,1937,0,4,0,0,32,0,2
16009,DF,6,1945,0,0,0,0,2,0,1
16010,DF,8,1325,0,0,0,0,0,71,1
16011,DF,8,1341,0,0,0,0,0,76,1
16012,DF,8,1350,0,0,0,0,0,36,1
16013,DF,8,1406,0,0,0,0,0,72,1
16014,DF,8,1422,0,0,0,0,0,56,1
16015,DF,8,1430,0,0,0,0,0,36,1
16016,DF,8,1457,0,0,0,0,0,16,1
16017,DF,8,1465,0,0,0,0,0,56,1
16018,DF,8,1473,0,0,0,0,0,56,1
16019,DF,8,1490,0,0,0,0,0,64,1
16020,DF,8,1708,0,0,0,0,0,36,1
16021,DF,8,1716,0,0,0,0,0,20,1
16022,DF,8,1740,0,0,0,0,0,36,1
16023,DF,8,1759,0,0,0,0,0,28,1
16024,DF,8,1791,0,0,0,0,0,80,1
16025,DF,8,1805,0,0,0,0,0,59,1
16026,DF,8,1813,0,0,0,0,0,64,1
16027,DF,8,1821,0,0,0,0,0,51,1
16028,DF,8,1830,0,0,0,0,0,40,1
16029,DF,8,1848,0,0,0,0,0,32,1
16030,DF,8,1856,0,0,0,0,0,56,1
16031,DF,8,1864,0,0,0,0,0,44,1
16032,DF,8,1872,0,0,0,0,0,40,1
16033,DF,8,1880,0,0,0,0,0,32,1
16034,DF,8,1899,0,0,0,0,0,51,1
16035,DF,8,1902,0,0,0,0,0,12,1
16036,DF,8,1910,0,0,0,0,0,35,1
16037,DF,8,1929,0,0,0,0,0,30,1
16038,DF,8,1937,0,0,0,0,0,16,1
16039,DF,8,1945,0,0,0,0,0,32,1
16040,DF,8,1953,0,0,0,0,0,21,1
16041,DF,8,1961,0,0,0,0,0,44,1
16042,DF,8,1970,0,0,0,0,0,52,1
16043,DF,8,1988,0,0,0,0,0,56,1
16044,DF,8,1996,0,0,0,0,0,44,1
16045,DF,8,2003,0,0,0,0,0,31,1
16046,DF,8,2011,0,0,0,0,0,76,1
16047,DF,8,2020,0,0,0,0,0,52,1
16048,DF,9,1015,0,0,0,0,0,40,1
16049,DF,9,1023,0,0,0,0,0,20,1
16050,DF,9,1031,0,0,0,0,0,64,1
16051,DF,9,1040,0,0,0,0,0,55,1
16052,DF,9,1058,0,0,0,0,0,75,1
16053,DF,9,1066,0,0,0,0,0,80,1
16054,DF,9,1074,0,0,0,0,0,35,1
16055,DF,9,1082,0,0,0,0,0,51,1
16056,DF,9,1112,0,0,0,0,0,68,1
16057,DF,9,1120,0,0,0,0,0,100,1
16058,DF,9,1139,0,0,0,0,0,55,1
16059,DF,9,1147,0,0,0,0,0,84,1
16060,DF,9,1155,0,0,0,0,0,40,1
16061,DF,9,1163,0,0,0,0,0,60,1
16062,DF,9,1171,0,0,0,0,0,19,1
16063,DF,9,1180,0,0,0,0,0,24,1
16064,DF,9,1198,0,0,0,0,0,20,1
16065,DF,9,1210,0,0,0,0,0,24,1
16066,DF,9,1236,0,0,0,0,0,80,1
16067,DF,9,1244,0,0,0,0,0,43,1
16068,DF,9,1260,0,0,0,0,0,56,1
16069,DF,9,1279,0,0,0,0,0,77,1
16070,DF,9,1287,0,0,0,0,0,56,1
16071,DF,9,1295,0,0,0,0,0,99,1
16072,DF,9,1309,0,0,0,0,0,56,1
16073,DF,9,1317,0,0,0,0,0,36,1
16074,DF,9,1325,0,0,0,0,0,35,1
16075,DF,9,1333,0,0,0,0,0,72,1
16076,DF,9,1341,0,0,0,0,0,32,1
16077,DF,9,1368,0,0,0,0,0,16,1
16078,DF,9,1384,0,0,0,0,0,28,1
16079,DF,9,1406,0,0,0,0,0,70,1
16080,DF,9,1414,0,0,0,0,0,4,1
16081,DF,10,1023,0,0,0,0,0,32,1
16082,DF,10,1031,0,0,0,0,0,72,1
16083,DF,10,1040,0,0,0,0,0,28,1
16084,DF,10,1058,0,0,0,0,0,24,1
16085,DF,10,1066,0,0,0,0,0,52,1
16086,DF,10,1074,0,0,0,0,0,20,1
16087,DF,10,1090,0,0,0,0,0,52,1
16088,DF,10,1104,0,0,0,0,0,26,1
16089,DF,10,1120,0,0,0,0,0,47,1
16090,DF,10,1139,0,0,0,0,0,35,1
16091,DF,10,1147,0,0,0,0,0,36,1
16092,DF,10,1155,0,0,0,0,0,64,1
16093,DF,10,1163,0,0,0,0,0,16,1
16094,DF,10,1171,0,0,0,0,0,59,1
16095,DF,10,1198,0,0,0,0,0,68,1
16096,DF,10,1201,0,0,0,0,0,36,1
16097,DF,10,1210,0,0,0,0,0,56,1
16098,DF,10,1228,0,0,0,0,0,32,1
16099,DF,10,1236,0,0,0,0,0,44,1
16100,DF,10,1244,0,0,0,0,0,48,1
16101,DF,10,1252,0,0,0,0,0,48,1
16102,DF,10,1260,0,0,0,0,0,12,1
16103,DF,10,1279,0,0,0,0,0,36,1
16104,DF,10,1295,0,0,0,0,0,60,1
16105,DF,10,1309,0,0,0,0,0,39,1
16106,DF,10,1317,0,0,0,0,0,40,1
16107,DF,10,1325,0,0,0,0,0,52,1
16108,DF,10,1333,0,0,0,0,0,32,1
16109,DF,10,1341,0,0,0,0,0,44,1
16110,DF,10,1350,0,0,0,0,0,36,1
16111,DF,10,1368,0,0,0,0,0,20,1
16112,DF,10,1384,0,0,0,0,0,40,1
16113,DF,10,1392,0,0,0,0,0,20,1
16114,DF,10,1406,0,0,0,0,0,16,1
16115,DF,11,1015,0,0,0,0,0,56,1
16116,DF,11,1031,0,0,0,0,0,79,1
16117,DF,11,1040,0,0,0,0,0,74,1
16118,DF,11,1058,0,0,0,0,0,40,1
16119,DF,11,1074,0,0,0,0,0,40,1
16120,DF,11,1082,0,0,0,0,0,59,1
16121,DF,11,1090,0,0,0,0,0,72,1
16122,DF,11,1104,0,0,0,0,0,16,1
16123,DF,11,1112,0,0,0,0,0,32,1
16124,DF,11,1120,0,0,0,0,0,80,1
16125,DF,11,1139,0,0,0,0,0,84,1
16126,DF,11,1147,0,0,0,0,0,48,1
16127,DF,11,1155,0,0,0,0,0,40,1
16128,DF,11,1163,0,0,0,0,0,115,1
16129,DF,11,1171,0,0,0,0,0,80,1
16130,DF,11,1180,0,0,0,0,0,64,1
16131,DF,13,1015,0,60,0,0,0,0,1
16132,DF,13,1031,0,56,0,0,0,0,1
16133,DF,13,1040,0,40,0,0,0,0,1
16134,DF,13,1147,0,59,0,0,4,0,2
16135,DF,13,1155,0,57,0,0,0,0,1
16136,DF,13,1201,0,72,0,0,0,0,1
16137,DF,13,1244,0,67,0,4,0,0,2
16138,DF,13,1317,0,79,0,0,0,0,1
16139,DF,13,1325,0,60,0,0,0,0,1
16140,DF,13,1341,0,47,0,0,0,0,1
16141,DF,13,1376,0,36,0,4,0,0,2
16142,DF,13,1414,0,72,0,0,0,0,1
16143,DF,13,1422,0,48,0,0,0,0,1
16144,DF,13,1430,0,31,0,0,4,0,2
16145,DF,13,1449,0,60,0,0,0,0,1
16146,DF,13,1457,0,51,0,0,0,0,1
16147,DF,13,1538,0,56,0,0,0,0,1
16148,DF,13,1546,0,64,0,0,0,0,1
16149,DF,13,1554,0,40,0,0,0,0,1
16150,DF,13,1562,0,60,0,0,0,0,1
16151,DF,13,1570,0,43,0,0,0,0,1
16152,DF,13,1589,0,46,0,0,0,0,1
16153,DF,13,1597,0,68,0,0,0,0,1
16154,DF,13,1600,0,108,0,0,0,0,1
16155,DF,13,1619,0,56,0,0,0,0,1
16156,DF,13,1627,0,4,0,0,0,0,1
16157,DF,13,1660,0,56,0,0,0,0,1
16158,DF,13,1678,0,60,0,0,0,0,1
16159,DF,13,1686,0,60,0,0,0,0,1
16160,DF,14,1015,0,0,0,0,0,32,1
16161,DF,14,1023,0,0,0,0,0,28,1
16162,DF,14,1031,0,0,0,0,0,116,1
16163,DF,14,1040,0,0,0,0,0,36,1
16164,DF,14,1058,0,0,0,0,0,35,1
16165,DF,14,1074,0,0,0,0,0,66,1
16166,DF,14,1082,0,0,0,0,0,48,1
16167,DF,14,1090,0,0,0,0,0,28,1
16168,DF,14,1104,0,0,0,0,0,20,1
16169,DF,14,1112,0,0,0,0,0,28,1
16170,DF,14,1120,0,0,0,0,0,36,1
16171,DF,14,1139,0,0,0,0,0,28,1
16172,DF,14,1147,0,0,0,0,0,24,1
16173,DF,14,1155,0,0,0,0,0,20,1
16174,DF,14,1163,0,0,0,0,0,32,1
16175,DF,14,1171,0,0,0,0,0,28,1
16176,DF,14,1201,0,0,0,0,0,71,1
16177,DF,14,1236,0,0,0,0,0,28,1
16178,DF,14,1317,0,0,0,0,0,130,1
16179,DF,14,1333,0,0,0,0,0,32,1
16180,DF,14,1384,0,0,0,0,0,32,1
16181,DF,14,1406,0,0,0,0,0,32,1
16182,DF,14,1457,0,0,0,0,0,44,1
16183,DF,14,1465,0,0,0,0,0,24,1
16184,DF,14,1481,0,0,0,0,0,31,1
16185,DF,14,1490,0,0,0,0,0,48,1
16186,DF,14,1562,0,0,0,0,0,20,1
16187,DF,14,1570,0,0,0,0,0,28,1
16188,DF,14,1589,0,0,0,0,0,44,1
16189,DF,14,1619,0,0,0,0,0,32,1
16190,DF,14,1651,0,0,0,0,0,24,1
16191,DF,15,1015,0,0,0,0,0,77,1
16192,DF,15,1023,0,0,0,0,0,60,1
16193,DF,15,1058,0,0,0,0,0,43,1
16194,DF,15,1090,0,0,0,0,0,44,1
16195,DF,15,1112,0,0,0,0,0,12,1
16196,DF,15,1120,0,0,0,0,0,93,1
16197,DF,15,1139,0,0,0,0,0,51,1
16198,DF,15,1147,0,0,0,0,0,37,1
16199,DF,15,1180,0,0,0,0,0,24,1
16200,DF,15,1198,0,0,0,0,0,48,1
16201,DF,15,1210,0,0,0,0,0,39,1
16202,DF,15,1228,0,0,0,0,0,68,1
16203,DF,15,1287,0,0,0,0,0,48,1
16204,DF,15,1295,0,0,0,0,0,20,1
16205,DF,15,1309,0,0,0,0,0,71,1
16206,DF,15,1317,0,0,0,0,0,152,1
16207,DF,15,1350,0,0,0,0,0,44,1
16208,DF,15,1384,0,0,0,0,0,147,1
16209,DF,15,1392,0,0,0,0,0,31,1
16210,DF,15,1414,0,0,0,0,0,144,1
16211,DF,15,1422,0,0,0,0,0,30,1
16212,DF,15,1449,0,0,0,0,0,163,1
16213,DF,15,1457,0,0,0,0,0,94,1
16214,DF,15,1465,0,0,0,0,0,79,1
16215,DF,15,1473,0,0,0,0,0,15,1
16216,DF,15,1481,0,0,0,0,0,67,1
16217,DF,15,1490,0,0,0,0,0,40,1
16218,DF,15,1538,0,0,0,0,0,40,1
16219,DF,15,1562,0,0,0,0,0,36,1
16220,DF,15,1600,0,0,0,0,0,59,1
16221,DF,15,1619,0,0,0,0,0,24,1
16222,DF,15,1627,0,0,0,0,0,39,1
16223,DF,15,1635,0,0,0,0,0,44,1
16224,DF,15,1643,0,0,0,0,0,3,1
16225,DF,15,1651,0,0,0,0,0,20,1
16226,DF,16,1040,0,0,0,0,63,0,1
16227,DF,16,1058,0,0,0,0,40,0,1
16228,DF,16,1066,0,0,0,0,52,0,1
16229,DF,16,1074,0,4,0,0,75,0,2
16230,DF,16,1082,0,4,0,0,64,0,2
16231,DF,16,1090,0,4,0,0,55,0,2
16232,DF,16,1104,0,0,0,0,56,0,1
16233,DF,16,1120,0,4,0,0,51,0,2
16234,DF,16,1139,0,0,0,0,44,0,1
16235,DF,16,1147,0,4,0,0,59,0,2
16236,DF,16,1155,0,0,0,0,60,0,1
16237,DF,16,1163,0,0,0,0,64,0,1
16238,DF,16,1171,0,0,0,0,12,0,1
16239,DF,16,1180,0,0,0,0,44,0,1
16240,DF,16,1198,0,0,0,0,20,0,1
16241,DF,16,1210,0,0,0,0,40,0,1
16242,DF,16,1228,0,0,0,0,20,0,1
16243,DF,16,1236,0,0,0,0,28,0,1
16244,DF,16,1244,0,0,0,0,32,0,1
16245,DF,16,1252,0,0,0,0,43,0,1
16246,DF,16,1260,0,4,0,0,40,0,2
16247,DF,16,1279,0,0,0,0,43,0,1
16248,DF,16,1287,0,0,0,0,60,0,1
16249,DF,16,1295,0,0,0,0,24,0,1
16250,DF,16,1309,0,0,0,0,12,0,1
16251,DF,16,1317,0,0,0,0,67,0,1
16252,DF,16,1325,0,0,0,0,36,0,1
16253,DF,16,1333,0,0,0,0,16,0,1
16254,DF,16,1341,0,0,0,0,4,0,1
16255,DF,16,1350,0,0,0,0,4,0,1
16256,DF,16,1368,0,0,0,0,32,0,1
16257,DF,16,1376,0,0,0,0,12,0,1
16258,DF,16,1384,0,0,0,0,32,0,1
16259,DF,16,1392,0,4,0,0,20,0,2
16260,DF,16,1406,0,0,0,0,27,0,1
16261,DF,16,1414,0,0,0,0,8,0,1
16262,DF,16,1422,0,0,0,0,32,0,1
16263,DF,16,1430,0,0,0,0,35,0,1
16264,DF,16,1449,0,0,0,0,24,0,1
16265,DF,16,1457,0,0,0,0,20,0,1
16266,DF,16,1465,0,0,0,0,43,0,1
16267,DF,16,1473,0,0,0,0,7,0,1
16268,DF,16,1481,0,0,0,0,11,0,1
16269,DF,16,1490,0,0,0,0,43,0,1
16270,DF,16,1503,0,0,0,0,12,0,1
16271,DF,16,1511,0,0,0,0,15,0,1
16272,DF,16,1520,0,0,0,0,3,0,1
16273,DF,16,1538,0,0,0,0,16,0,1
16274,DF,16,1546,0,0,0,0,44,0,1
16275,DF,16,1554,0,0,0,0,24,0,1
16276,DF,16,1562,0,0,0,0,31,0,1
16277,DF,16,1570,0,0,0,0,7,0,1
16278,DF,16,1589,0,0,0,0,8,0,1
16279,DF,16,1597,0,0,0,0,44,0,1
16280,DF,16,1600,0,4,0,0,28,0,2
16281,DF,16,1619,0,0,0,0,15,0,1
16282,DF,16,1627,0,0,0,0,2,0,1
16283,DF,17,1015,0,8,0,60,0,0,2
16284,DF,17,1023,0,4,0,35,0,0,2
16285,DF,17,1031,0,8,0,68,0,0,2
16286,DF,17,1040,0,8,0,100,0,0,2
16287,DF,17,1058,0,8,0,69,0,0,2
